pressure,ch2o,ch3o2h,ch4,co,dms,h2o2,hno3,ho,ho2,o3,so2,xn2o5,xno,xno2,xno3,zco2,h2so3,h2so4
43.909664154052734,0.01699775158227219,0.0013596156173538152,773.5658711125224,15.624673653667918,5.92585843368414e-19,0.030332730443906174,8.867609411735947,0.0009306147703575657,0.009966208630932116,4816.3493223304,4.043803410463943e-05,0.8031933404397534,0.7617552422178875,1.1745274737363764,0.0001475923848010147,611250.0,0.0,0.0
52.01591491699219,0.014781017985820755,0.0011492561270800817,822.2116932188328,16.76057539670397,1.9404871311055613e-16,0.020974176533304172,6.774564842900362,0.0006869218630086076,0.007060781222215673,3531.224213778235,0.00011304847084399181,0.4834564564316835,0.6067827374815297,0.7994054261143783,9.406905519611187e-05,611250.0,0.0,0.0
61.495662689208984,0.012204102260563766,0.000704905986434217,884.6264850919599,20.409870830443804,1.7795379448752339e-13,0.011832502269177838,3.9912331888951478,0.0005669318646206937,0.00436115273307174,2169.6649810110102,0.000290469572494182,0.15892206706550208,0.5269115005424041,0.44271105300216124,4.34821491796017e-05,611250.0,0.0,0.0
72.557861328125,0.010581454425600116,0.0007153878359714968,887.4828529946575,22.71610405952313,4.327790063980515e-12,0.012569785345685942,3.949027399183236,0.0004294782717336045,0.0035074589671832295,1941.1849431586838,0.0003697002108986825,0.11769717426748619,0.431479157958492,0.3605962827717906,3.910681884294013e-05,611250.0,0.0,0.0
85.43901062011719,0.009613466706720475,0.000519152714132709,921.5805232227265,28.02584189412174,6.01514359314086e-11,0.007348855049522697,2.2413035846636293,0.00033695754617826134,0.002444853537285005,1174.7981905803802,0.0008855107779006333,0.0630542649735108,0.3653697425628118,0.21772929427763296,2.1050366455166122e-05,611250.0,0.0,0.0
100.51435852050781,0.01042708962250595,0.0008135455005881033,924.9510905344019,30.2999941186815,1.9805780847294816e-09,0.010095323978782161,2.168421245957792,0.0002792599168012336,0.002553215704542237,995.3182219154162,0.0019268505910959095,0.05129330567541254,0.2759829112926789,0.17850143913132763,1.9137642828736432e-05,611250.0,0.0,0.0
118.25,0.010670049065579385,0.0008988034289486801,929.9992484557151,32.03150140191408,4.966600663786509e-08,0.010348200221586525,1.934576958698142,0.00023035747473727062,0.002386553682540843,868.365077622002,0.0032712135144278807,0.04750455951941161,0.2303119356108126,0.15666197650486083,1.7399398283855275e-05,611250.0,0.0,0.0
139.11500549316406,0.012800914804067878,0.0013991029745433349,938.0108437540002,35.54273073389267,5.019961460369551e-07,0.015161916077871386,1.694942303696878,0.00021233024945662853,0.002518601827384189,699.6999957209482,0.007995850741739238,0.03823105318711623,0.19303408697879387,0.13184468996887042,1.5808092897142522e-05,611250.0,0.0,0.0
163.6614990234375,0.017377759179926813,0.0023630008077873523,947.6576071026304,40.0767942289172,1.8375556575499823e-06,0.025831685483740065,1.4563437379462738,0.00022635466902023763,0.003025359255469084,559.4427439821933,0.015401410847855498,0.02879882122434462,0.17174816256682046,0.12034679965540936,1.531868167184892e-05,611250.0,0.0,0.0
192.50350952148438,0.022692095441199586,0.0060603184462596745,957.9141789117784,49.31561578855634,4.997132367242235e-06,0.049701971174897434,1.1232333317893257,0.0002066895737753987,0.003785639878829683,426.96835104531294,0.016881362336182114,0.017693010545581048,0.13354592316254058,0.09520419512542504,1.2160540092082816e-05,611250.0,0.0,0.0
226.3250732421875,0.030338596357732416,0.01114071991548212,963.5532767523121,52.85575878212335,2.309913843005921e-05,0.08348808527230349,1.0054215675099774,0.00020941601848438433,0.005308487978983196,341.90925646271353,0.01774658929262145,0.011963003900212002,0.09548448548039415,0.07346972687827555,1.1788913415610922e-05,611250.0,0.0,0.0
265.9847412109375,0.036926619281871936,0.030881734214109613,971.9236276042567,63.07963435542913,2.150121589614282e-05,0.15866644321707282,0.8192262123882244,0.00016575796020809657,0.0073656617191493,298.8206423045388,0.016860482391032695,0.007586548406996138,0.055628678746755256,0.052801450037122236,9.725517068600011e-06,611250.0,0.0,0.0
311.8360290527344,0.046589263931849416,0.0940768679200738,980.9436767859046,79.48960008737534,1.3163858989261568e-05,0.4050789776912891,0.5367643084445212,0.00012463328853858693,0.0100596714660596,222.84410761130857,0.011949304935771371,0.0029206691120528677,0.030343851707923898,0.031280988119990964,6.8691366820012975e-06,611250.0,0.0,0.0
354.79608154296875,0.053510030232027196,0.16706313582719023,987.479853462345,92.32968365166825,9.301278904402365e-06,0.6404484273161672,0.39843670785046387,0.00010165343855722985,0.011867763535499768,175.07561030546034,0.0076650159020844955,0.0012221309370493664,0.020772576367344975,0.023304684763759808,5.3124312529894705e-06,611250.0,0.0,0.0
391.8285827636719,0.06130564226119554,0.22292952657487763,990.8367442474425,98.92081030847697,9.602131678909559e-06,0.7042377136692559,0.17094285462939457,9.647945261894869e-05,0.01317044708247043,160.80023830985132,0.005716675073134483,0.0007098126656161831,0.017327905242036274,0.02254565608521198,4.405264936885958e-06,611250.0,0.0,0.0
428.8407897949219,0.07079135629113377,0.2751618260789697,993.8833171771774,103.77020230755028,1.4707178370090331e-05,0.7199249799700386,0.17132693999514442,9.59639963657834e-05,0.0144381500208982,153.6264212139334,0.004270027406024871,0.000385261349134944,0.01539153642500975,0.023439511688654508,4.136866474510041e-06,611250.0,0.0,0.0
465.833984375,0.08180969003363653,0.3161742602299079,996.4838200618134,107.51742113907565,2.944807619736851e-05,0.7111698344417248,0.22604143365142432,9.913953935512487e-05,0.01586878406095148,146.58937175227038,0.0037401196925403624,0.00021992365010933327,0.01430305617145198,0.02502531084075542,4.370256065206486e-06,611250.0,0.0,0.0
502.8132019042969,0.09171686417430945,0.3191569524095704,999.0791309317299,109.19578821402511,5.586487333587857e-05,0.6707837217777445,0.2940130056469339,0.0001017302762098923,0.016631124194101354,143.60209614020883,0.004278265935482275,9.707024693999949e-05,0.014957373989550604,0.02985513818225723,5.125386158265192e-06,611250.0,0.0,0.0
539.782470703125,0.10160026330813485,0.3225667884804779,1001.8214011451063,111.5303651902069,6.309885548363074e-05,0.7014425575873555,0.36291925621155363,9.895540898018142e-05,0.016861335100139725,139.34325693298888,0.00456422346002066,3.3910187116178155e-05,0.015852040455751244,0.03514418224512107,5.980358730616454e-06,611250.0,0.0,0.0
576.74169921875,0.11025660872580195,0.3303036671722011,1003.2429367849242,113.98174354976871,5.364457170974564e-05,0.7502784273490566,0.38483677639265335,9.552710571249297e-05,0.016996109380995605,136.61350569312467,0.005428238754516379,1.1706798613867632e-05,0.01620714919330542,0.03983747588657487,6.929512352271897e-06,611250.0,0.0,0.0
613.6937255859375,0.12076330953032094,0.32715715007825613,1004.9707379759335,116.69049529119648,4.78271539726878e-05,0.7638980960135279,0.3980974982294238,9.106849791990052e-05,0.016816170490240496,133.09203220993973,0.009086812440612439,8.472579264989858e-06,0.017448085438849053,0.046446810277122545,8.188552110059772e-06,611250.0,0.0,0.0
650.6409912109375,0.14347485872978627,0.3283014938415232,1007.2784618841979,119.17982650149699,4.328646321390892e-05,0.7875941411396149,0.42321543628780367,9.471025866660951e-05,0.01739099858046045,129.4262711818798,0.02416926968169345,1.0679560386540354e-05,0.020104848775376327,0.05754482201318788,1.025567107864127e-05,611250.0,0.0,0.0
681.425048828125,0.21660436322172572,0.32273364590341813,1011.5475643285915,122.41227093707292,3.8273988786032576e-05,0.841084890777931,0.5516097391741439,0.00012226985673980607,0.020308353703852217,122.85966022318462,0.06976825875514168,1.9133285334796058e-05,0.02747747775838638,0.08304848706878569,1.4872334513330582e-05,611250.0,0.0,0.0
706.0504760742188,0.2897569626077179,0.3231324555152959,1016.5141696284586,125.12404149826276,3.385869157339046e-05,0.8806416706974574,0.6823978806696896,0.00014072338099730701,0.022300565799375505,116.37011946656153,0.09975087213793314,2.5715490031490195e-05,0.033019843369980206,0.10305836431159479,1.8624778084637614e-05,611250.0,0.0,0.0
730.6754760742188,0.33845573022458125,0.3376466206743885,1021.2672058350512,126.96161159434874,2.7227465738140808e-05,0.9174188260926048,0.7720584041005785,0.00015516612378142886,0.02390517363053124,107.76852595502835,0.1337284275599377,2.719278344383756e-05,0.035311185399289347,0.11110054475556143,2.0163755246412308e-05,611250.0,0.0,0.0
755.2977294921875,0.5313992731958983,0.37050859751009474,1024.1740375881313,135.45440127573883,1.5948544872725197e-05,1.0400841839021246,0.9526162362025501,0.00019456906404865097,0.028102037660157154,101.028660992597,0.03195200394391485,3.9545385886488584e-05,0.04271777159434165,0.14018586638742114,2.589078834830577e-05,611250.0,0.0,0.0
779.9176635742188,0.549313212682793,0.38941341852505307,1025.4907831747712,138.18888551971517,7.295294654138364e-06,1.0730888091694781,0.9512398442815878,0.00019084197790857418,0.028010482027001255,95.59506963796593,0.021811458503526476,3.713941592016071e-05,0.04351025471629096,0.1443477046032969,2.649610138581974e-05,611250.0,0.0,0.0
802.0758056640625,0.7578897994140835,0.4133148184044039,1026.5000601824188,149.34775589065592,2.6005701913657583e-06,1.2444433061192188,0.8898022171507924,0.0002082891889082544,0.03009953704827493,96.03679037203013,0.2918176194824064,5.545745714981045e-05,0.053283816884204985,0.19045600262785406,3.423964659053501e-05,611250.0,0.0,0.0
819.3091430664062,1.43399519596706,0.3907923071564154,1027.0763738162714,176.978785207085,1.3690370075650466e-06,1.4866539480943668,0.29731844734082497,0.00024123402246620346,0.03050035358101675,97.84527558546566,0.8494042875851882,0.000198444459240341,0.12130436990535434,0.461112350077755,6.453281468445558e-05,611250.0,0.0,0.0
834.0797119140625,0.9447953878162033,0.3498440418146324,1026.9763958742967,159.19960855765365,5.472838239485993e-07,1.2796826407177362,1.1251512688947554,0.0002249776230880456,0.029699819715835647,95.0946343891701,0.2400686337685383,0.0001010240926974315,0.0775090133857866,0.28992426515106473,4.8381458332599504e-05,611250.0,0.0,0.0
848.8497924804688,1.1017022716562168,0.34851767808513623,1027.100434372288,166.65074653587908,5.237842409237741e-07,1.3793833128186408,0.9442696513113327,0.00023716808267787301,0.030749190267226795,94.99590447603623,0.40267505576865553,0.00011994652353956994,0.08577406724700569,0.33462264498647826,5.593807560077609e-05,611250.0,0.0,0.0
863.6194458007812,1.3243004689383886,0.3547332559831874,1027.1869890566954,176.00611733491354,6.55794970127054e-07,1.49560130483876,0.5529200623397013,0.00024120699929174288,0.03086434590977155,95.7430520050669,0.618191467152387,0.00014772528780680145,0.09986795823183994,0.40583903521746517,6.472703651581784e-05,611250.0,0.0,0.0
878.3892822265625,1.4838806301764595,0.3595576068749557,1027.224536187532,181.86004406099224,7.798840847640448e-07,1.5641931191659155,0.39531571821957123,0.00023745687385550078,0.030330937595147062,96.47911506741971,0.7577517702812069,0.0001697913870861447,0.11081697625509035,0.466162897249594,7.335122105290012e-05,611250.0,0.0,0.0
893.15869140625,1.5942657729852334,0.3634706773406049,1027.2447343911356,185.3466910814758,8.68415819816339e-07,1.6016227310449653,0.430127485109805,0.00023317143677266202,0.03022460139517439,97.0525585823149,0.8437438969104919,0.0001908411179007292,0.11842620345018742,0.5167440433884174,8.205712638758576e-05,611250.0,0.0,0.0
907.9275512695312,1.6759047764131063,0.3672300621193922,1027.2585375522187,187.56058434771856,9.322897335249877e-07,1.6186550171203171,0.6060387951605887,0.0002304637274913219,0.030736021728340147,97.51129681490056,0.9002764931073965,0.00021322283817218538,0.12378574727744951,0.5626728307820775,9.150404767297807e-05,611250.0,0.0,0.0
922.6963500976562,1.7421396591536333,0.37066682038548276,1027.270187926711,189.0602262398665,9.811419552499857e-07,1.6274471893574904,0.9720023150173235,0.00022744084383834252,0.031229334078221777,97.87759343756382,0.9420292832215988,0.00022962803943984178,0.12845242809237747,0.6089568047349145,0.0001021985604923642,611250.0,0.0,0.0
937.4646606445312,1.799783357070428,0.37368442113809114,1027.2822815219722,190.13569977725334,1.0202151666232874e-06,1.6319252585075519,1.5169217425572978,0.00022358739355860343,0.03154976786189553,98.16047826423831,0.9779487468596235,0.00024028110880059124,0.1332070449315085,0.6583783190695759,0.00011420798020107101,611250.0,0.0,0.0
952.2327270507812,1.8530817419889118,0.37626219239071823,1027.2972243936035,190.9541660596561,1.0523330089856911e-06,1.6321860838195177,2.230896298288345,0.00021929515668349367,0.03181178898862408,98.36076249788069,1.0153729557149658,0.00024898815155229427,0.13862373344127507,0.7138390245421523,0.0001276084550610566,611250.0,0.0,0.0
967.000732421875,1.9058789850710336,0.3780369738699058,1027.3190688457767,191.63115538844977,1.0792669325220799e-06,1.6266529173019566,2.6954157586467353,0.00021399810250486277,0.03190486521532689,98.44407955483803,1.0656769612439454,0.0002584918771400012,0.14606597181776593,0.7817900879139275,0.00014263224456518824,611250.0,0.0,0.0
981.8035888671875,1.9380957255732412,0.3773180609777259,1027.5751871328491,191.71202107296872,1.0879596019044972e-06,1.5300107168868413,2.5767069652728645,0.00020797134261824038,0.03182229002876569,97.90645923620407,1.0938356761099517,0.00025874664588640265,0.1546868825160382,0.8565714881219537,0.00015776767442348958,611250.0,0.0,0.0
